0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
0.24,-0.799988
