0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
0.71,-0.899963
