1.867, 0.138349
1.876, 0.113872
1.887, 0.0819454
1.897, 0.042569
1.908, -0.00212845
1.917, -0.0159634
1.928, 0.0148992
1.938, 0.0968445
1.949, 0.204331
1.958, 0.326717
1.969, 0.387378
1.979, 0.374607
1.99, 0.299047
2.0, 0.225616
2.01, 0.207524
2.02, 0.259671
2.031, 0.362901
2.041, 0.455488
2.051, 0.522535
2.061, 0.520406
2.072, 0.446975
2.082, 0.369286
2.091, 0.272442
2.102, 0.286277
2.112, 0.336295
2.123, 0.426754
2.132, 0.467195
2.143, 0.39802
2.153, 0.150056
2.163, -0.15857
2.173, -0.391635
2.183, -0.529984
2.194, -0.575746
2.204, -0.509764
2.214, -0.373543
2.224, -0.208588
2.235, -0.0361837
2.245, 0.0840738
2.254, 0.102166
2.265, 0.0319268
2.275, -0.102166
2.286, -0.232001
2.295, -0.343745
2.306, -0.423562
2.316, -0.428883
2.326, -0.355451
2.336, -0.235194
2.346, -0.0691746
2.357, 0.127707
2.367, 0.349066
2.376, 0.518278
2.387, 0.661948
2.397, 0.776885
2.408, 0.876922
2.417, 0.966317
2.428, 1.04826
2.438, 1.14936
2.449, 1.25898
2.458, 1.37072
2.469, 1.47927
2.479, 1.58357
2.489, 1.65061
2.5, 1.70382
2.509, 1.73788
2.52, 1.7581
2.53, 1.78683
2.541, 1.85282
2.55, 1.93157
2.561, 2.01884
2.571, 2.08801
2.582, 2.14016
2.591, 2.0646
2.602, 2.01139
2.612, 1.94221
2.622, 1.96988
2.632, 1.97414
2.642, 1.92731
2.653, 1.93583
2.663, 1.92838
2.672, 1.90496
2.683, 1.85814
2.693, 1.75916
2.704, 1.65274
2.713, 1.48247
2.724, 1.27601
2.734, 1.11105
2.745, 0.968445
2.754, 0.847123
2.764, 0.716223
2.775, 0.54914
2.785, 0.387378
2.795, 0.260735
2.805, 0.174533
2.816, 0.172405
2.826, 0.261799
2.835, 0.396956
2.846, 0.486351
2.856, 0.500186
2.867, 0.474645
2.876, 0.435268
2.886, 0.37035
2.897, 0.320332
2.907, 0.328846
2.917, 0.336295
2.927, 0.330974
2.938, 0.310754
2.948, 0.260735
2.958, 0.17879
2.968, 0.0862023
2.978, -0.0159634
2.989, -0.0936518
3.0, -0.118129
3.009, -0.102166
3.02, -0.0819454
3.03, -0.0542755
3.041, -0.0202203
3.05, 0.0117065
3.06, 0.0287341
3.071, 0.0510828
3.081, 0.0819454
3.091, 0.139413
3.101, 0.205395
3.112, 0.230937
3.122, 0.222423
3.132, 0.195817
3.142, 0.166019
3.152, 0.159634
3.163, 0.164955
3.172, 0.167083
3.183, 0.177726
3.194, 0.176661
3.204, 0.17134
3.214, 0.22668
3.224, 0.284148
3.234, 0.332038
3.245, 0.383121
3.254, 0.422497
3.265, 0.439525
3.275, 0.474645
3.286, 0.523599
3.295, 0.555526
3.305, 0.53637
3.316, 0.482094
3.326, 0.42569
3.336, 0.379928
3.346, 0.368222
3.356, 0.376736
3.367, 0.388442
3.376, 0.412919
3.387, 0.428883
3.397, 0.422497
3.408, 0.391635
3.417, 0.359708
3.427, 0.32991
3.438, 0.310754
3.448, 0.304368
3.458, 0.29479
3.468, 0.29479
3.478, 0.275634
3.489, 0.240515
3.499, 0.19901
3.509, 0.148992
3.519, 0.0893949
3.53, 0.0436332
3.54, 0.0223487
3.55, 0.0393763
3.56, 0.0904591
3.57, 0.133028
3.581, 0.164955
3.59, 0.174533
3.601, 0.15857
3.611, 0.150056
3.622, 0.153248
3.631, 0.125579
3.641, 0.0872665
3.652, 0.065982
3.662, 0.0361837
3.672, 0.0255414
3.682, 0.0085138
3.693, -0.0489544
3.703, -0.0702389
3.713, -0.0585324
3.723, -0.0478901
3.733, -0.00638535
3.744, 0.0691746
3.753, 0.0989729
3.764, 0.07556
3.774, 0.0266056
3.785, -0.0276699
3.794, -0.0691746
3.804, -0.0893949
3.815, -0.101101
3.825, -0.107487
3.835, -0.0989729
3.845, -0.101101
3.855, -0.102166
3.866, -0.113872
3.886, -0.160698
